id,level,domain,score,naturalness,utility,translatability,suspected_dup_of,llm_cut,reason,en_text
19762,A1,everyday,5.000,5,5,5,,0,Very natural and practical instruction.,Stand still while I take your picture.
22332,A1,social,3.800,4,3,5,,0,Natural hobby statement,My sister plays guitar.
26646,A1,social,3.800,4,3,5,,0,Natural and clear,She believes her friend.
24916,A1,social,3.800,4,3,5,,0,Natural enough and more general than 'discuss plans'.,Let's discuss this together.
25892,A1,social,3.800,4,3,5,,0,Natural enough and broadly usable.,We swim together at the pool.
20914,A1,social,3.800,4,3,5,,0,Natural well-wish with clear meaning.,I hope good things come to you.
24958,A1,social,3.800,4,3,5,,0,Natural and emotionally useful,Please don't compare me to others.
26042,A1,social,4.000,5,3,4,,0,"Common phrase, fairly portable",All is well.
24019,A1,social,4.000,5,3,4,,0,"Natural, but context-specific and pronoun may vary.",Let's find him.
24979,A1,social,4.000,5,3,4,,0,Natural fixed phrase; somewhat less universal.,We think alike.
24349,A1,social,4.000,5,3,4,,0,Common and useful enough despite cultural variation,I love holidays.
23191,A1,social,4.000,5,3,4,,0,Natural; 'bye' is informal but clear,Wave and say bye.
25700,A1,social,4.000,5,3,4,,0,Modern and understandable social-media phrase,She likes my post.
22581,A1,social,4.000,5,3,4,,0,Natural phrase; moderately useful.,She told a big lie.
21558,A1,social,4.000,5,3,4,,0,"Natural, though sport term varies by locale",The team plays football.
24806,A1,social,4.000,5,3,4,,0,Natural but somewhat abstract.,He has negative thoughts.
26049,A1,social,4.100,5,4,5,26614,1,"Useful, but trivial duplicate of greeting pattern.",Say hello.
23590,A1,social,4.100,5,4,5,25609,1,Useful but near-duplicate of stronger singular form,Come with us.
24709,A1,social,4.100,5,4,5,16801,1,Near-duplicate agreement phrase,"Yes, I agree."
22184,A1,social,4.100,5,4,5,23813,1,Near-duplicate of 'Nobody is here.',No one is here.
22185,A1,social,4.100,5,4,5,23814,1,"Good sentence, but duplicate of 'Is nobody coming?'.",Is no one coming?
25264,A1,social,4.100,5,4,5,23894,1,Near-duplicate beverage-making skeleton,She makes coffee.
25722,A1,social,4.100,5,4,5,25545,1,Natural but near-duplicate animal-preference item,Do you love cats?
25897,A1,social,4.100,5,4,5,22748,1,Near-duplicate of another 'together' invitation,Let's go together!
23050,A1,social,4.100,5,4,5,25974,1,Near-duplicate in meaning with broader negative perception.,I don't see anyone.
26974,A1,social,4.100,5,4,5,26274,1,Family-relation template; keep fewer variants,She is my daughter.
25831,A1,social,4.100,5,4,5,24608,1,Near-duplicate meetup template.,Meet me at the park.
11793,A1,social,4.100,5,4,5,22157,1,Exact duplicate of another item except punctuation.,Thanks for your help!
25348,A1,social,4.100,5,4,5,21528,1,Useful but still farewell-template padding.,See you this weekend.
24610,A1,social,4.100,5,4,5,22831,1,"Useful, but near-duplicate within the waiting-at-transport cluster.",We wait at the station.
22111,A1,social,4.100,5,4,5,23133,0,Natural and useful basic personality description,He is mean.
26872,A1,social,4.100,5,4,5,24246,0,Natural general advice; broader than friend variant.,Talk to people.
23484,A1,social,4.100,5,4,5,25938,0,Natural family introduction phrase.,This is my uncle.
24538,A1,social,4.100,5,4,5,22742,0,"Common, natural question in many contexts.",Is someone there?
26897,A1,social,4.100,5,4,5,16853,0,Very common and reusable.,She wants to play.
25057,A1,social,4.100,5,4,5,25058,0,"Natural, specific, and broadly useful.",This letter is personal.
22993,A1,social,4.100,5,4,5,25764,0,Natural and useful preference statement.,This is my favourite book.
22992,A1,social,4.100,5,4,5,25176,0,Very common beginner sentence.,My favourite colour is red.
21951,A1,social,4.200,5,3,5,,0,Common preference statement for adults.,I like beer.
24223,A1,social,4.200,5,3,5,,0,"Natural and clear, if basic.",He has a wife.
26512,A1,social,4.200,5,3,5,,0,"Natural and clear, though not top-tier utility.",Is she famous?
22750,A1,social,4.200,5,3,5,,0,Natural short interaction phrase,She lets me in.
24333,A1,social,4.200,5,3,5,,0,"Natural, common state, useful for daily life",I am so sleepy.
23177,A1,social,4.200,5,3,5,,0,"Natural, useful in care or medical contexts.",Open your mouth.
23515,A1,social,4.200,5,3,5,,0,Simple and broadly usable,I have a friend.
25168,A1,social,4.200,5,3,5,,0,Natural though not highly important,I like pictures.
26482,A1,social,4.200,5,3,5,,0,"Natural time-of-day preference, moderately useful",I like evenings.
22442,A1,social,4.200,5,3,5,,0,Natural praise phrase with decent reuse,You are the best.
23483,A1,social,4.200,5,3,5,,0,Natural and easy to translate,My uncle is here.
25347,A1,social,4.200,5,3,5,,0,"Natural and easy, though a bit generic.",Weekends are fun.
22183,A1,social,4.200,5,3,5,,0,Natural and clear location sentence,No one is outside.
24225,A1,social,4.200,5,3,5,,0,"Natural, though somewhat situational.",Is that your wife?
25891,A1,social,4.200,5,3,5,,0,Natural but somewhat specific activity.,We paint together.
25913,A1,social,4.200,5,3,5,,0,Modern and clear everyday action.,He sends an email.
22221,A1,social,4.200,5,3,5,,0,Natural clothing ownership question.,Is that your skirt?
23134,A1,social,4.200,4,4,5,,0,"Natural, general, and easy to translate",I like kind people.
23268,A1,social,4.200,4,4,5,,0,"Natural, inclusive, and useful",What is their name?
23519,A1,social,4.200,5,3,5,,0,Simple and natural emotion statement.,My friend is happy.
25618,A1,social,4.200,5,3,5,,0,"Natural and clear, though situational.",I know who you are.
25889,A1,social,4.200,5,3,5,,0,Natural hobby statement,She likes to paint.
26868,A1,social,4.200,5,3,5,,0,Simple present-progressive observation.,People are talking.
22408,A1,social,4.200,4,4,5,,0,"Simple, common description of a person.",That person is nice.
23771,A1,social,4.200,4,4,5,,0,Polite and reusable across many situations.,I want to thank you.
10257,A1,social,4.200,5,3,5,,0,"Natural, especially with children or in class",Can you tell a story?
21757,A1,social,4.200,5,3,5,,0,"Simple superlative sentence, reasonably useful.",He has the most toys.
21952,A1,social,4.200,5,3,5,,0,Natural offer phrase; somewhat specific,Would you like a beer?
24600,A1,social,4.200,5,3,5,,0,Natural and broadly understandable.,Friends are important.
24164,A1,social,4.200,5,3,5,,0,Modern and straightforward.,Post your photo online.
21972,A1,social,4.200,5,3,5,,0,Natural and clear basic possession phrase,We don't have many toys.
23876,A1,social,4.200,5,3,5,,0,Natural family-identification question.,Is that your grandmother?
25062,A1,social,4.200,5,3,5,,0,Natural modern phrase with fair reuse,She needs personal space.
26733,A1,social,4.200,4,4,5,,0,Natural and broadly useful.,We give gifts to friends.
24114,A1,social,4.200,5,3,5,,0,Natural and useful for books/shows.,I like the main character.
24451,A1,social,4.200,5,3,5,,0,Natural preference question; a bit specific.,Is he interested in games?
24595,A1,social,4.200,5,3,5,,0,Natural and clear activity preference,She loves reading stories.
20607,A1,social,4.200,5,3,5,,0,Natural present-progressive everyday sentence.,My father is reading a magazine.
21333,A1,social,4.200,5,3,5,,0,"Natural, but scenario-specific.",I hate saying goodbye at the airport.
23272,A1,social,4.400,5,4,4,,0,"Very common, though punctuation-only context is thin.",What?
22826,A1,social,4.400,5,4,4,,0,"Common and useful, though context-dependent",I like her.
26864,A1,social,4.400,5,4,4,,0,Natural hedge; slight pronoun ambiguity only.,He probably likes it.
23133,A1,social,4.500,5,5,5,22111,0,Core adjective sentence; highly reusable,He is kind.
24710,A1,social,4.500,5,5,5,23546,0,Essential polite phrase with maximum reuse,"Yes, please."
21719,A1,social,4.600,5,4,5,,0,Brief but very natural and reusable,What else?
21829,A1,social,4.600,5,4,5,,0,"Common, reusable, and translation-safe core phrase",I see him.
25617,A1,social,4.600,5,4,5,,0,Basic identification phrase with strong reuse.,Who is he?
23722,A1,social,4.600,5,4,5,,0,Basic identification phrase with strong reuse.,Who is she?
25356,A1,social,4.600,5,4,5,,0,Simple and broadly useful.,I know you.
24561,A1,social,4.600,5,4,5,,0,Common casual greeting; useful and clear.,Hello there!
26789,A1,social,4.600,5,4,5,,0,"Common, compact, useful.",She said no.
25873,A1,social,4.600,5,4,5,,0,Common personal-status statement,I am married.
26869,A1,social,4.600,5,4,5,,0,"Simple, natural, and broadly reusable",I see people.
21556,A1,social,4.600,5,4,5,,0,Natural and broadly useful,We are a team.
21828,A1,social,4.600,5,4,5,,0,Common and clear,I talk to him.
22112,A1,social,4.600,5,4,5,,0,Natural and broadly useful admonition,Don't be mean.
24099,A1,social,4.600,5,4,5,,0,Natural and widely reusable,I have a plan.
24155,A1,social,4.600,5,4,5,,0,Natural and broadly useful,We both agree.
25261,A1,social,4.600,5,4,5,,0,Common real-life preference with good reuse,I like coffee.
25876,A1,social,4.600,5,4,5,,0,Common personal-status question.,Is he married?
26924,A1,social,4.600,5,4,5,,0,Natural and broadly useful for expressing absence or affection.,I miss my dog.
21553,A1,social,4.600,5,4,5,,0,"Simple, common skill statement.",She swims well.
21557,A1,social,4.600,5,4,5,,0,Flexible for sports or work contexts,I like my team.
24103,A1,social,4.600,5,4,5,,0,Common and flexible phrase.,We need a plan.
24224,A1,social,4.600,5,4,5,,0,Common relationship-identification phrase,She is my wife.
24762,A1,social,4.600,5,4,5,,0,"Modern, natural, reusable",We chat online.
25875,A1,social,4.600,5,4,5,,0,Common personal-status sentence,She is married.
26926,A1,social,4.600,5,4,5,,0,"Very common, reusable personal question",Do you miss me?
22110,A1,social,4.600,5,4,5,,0,Very practical and clear.,This means stop.
22333,A1,social,4.600,5,4,5,,0,Very common family statement,I have a sister.
22578,A1,social,4.600,5,4,5,,0,Natural and useful high-frequency warning,Don't lie to me.
23762,A1,social,4.600,5,4,5,,0,Modern and reusable,Read my message.
24535,A1,social,4.600,5,4,5,,0,"Short, natural, useful household phrase.",Someone knocked.
24624,A1,social,4.600,5,4,5,,0,Common everyday statement with clear translation.,Traffic is slow.
24935,A1,social,4.600,5,4,5,,0,Very natural conversational opener.,"So, how are you?"
25630,A1,social,4.600,5,4,5,,0,Very common and useful,She cannot come.
26613,A1,social,4.600,5,4,5,,0,Standard greeting to a group.,"Hello, everyone!"
21812,A1,social,4.600,5,4,5,,0,"Simple, natural, reusable.",This game is fun.
22035,A1,social,4.600,5,4,5,,0,Common and broadly useful,I tell the truth.
22652,A1,social,4.600,5,4,5,,0,Common family-status phrase,I have a husband.
23095,A1,social,4.600,5,4,5,,0,Common and useful for checking attendance/presence.,Everyone is here.
23273,A1,social,4.600,5,4,5,,0,"Common, direct, highly reusable",What do you want?
25237,A1,social,4.600,5,4,5,,0,Natural and flexible everyday phrase.,We walk together.
25874,A1,social,4.600,5,4,5,,0,Natural and useful life-event statement,They got married.
25975,A1,social,4.600,5,4,5,,0,Natural and broadly useful reply,Anything is fine.
26249,A1,social,4.600,5,4,5,,0,Useful everyday ownership question.,Is this your bag?
21700,A1,social,4.600,5,4,5,,0,Common destination phrase for beginners,Go to the library.
22539,A1,social,4.600,5,4,5,,0,Common and reusable,I have a computer.
23185,A1,social,4.600,5,4,5,,0,Natural and broadly reusable,Is it interesting?
23751,A1,social,4.600,5,4,5,,0,Common and reusable,She likes to read.
24101,A1,social,4.600,5,4,5,,0,"Common, reusable, and straightforward",Let's make a plan.
25241,A1,social,4.600,5,4,5,,0,Common and clear social question,When is the party?
26899,A1,social,4.600,5,4,5,,0,Simple and useful refusal.,I don't want that.
26929,A1,social,4.600,5,4,5,,0,Common emotional statement.,She will miss him.
26973,A1,social,4.600,5,4,5,,0,Common family relation phrase,I have a daughter.
21720,A1,social,4.600,5,4,5,,0,Common suggestion with broad use.,Try something else.
22406,A1,social,4.600,5,4,5,,0,Very useful identification question.,Who is this person?
22649,A1,social,4.600,5,4,5,,0,Natural and broadly useful,Is he your husband?
23470,A1,social,4.600,5,4,5,,0,Natural and broadly useful,Share your opinion.
23516,A1,social,4.600,5,4,5,,0,Natural and broadly useful relationship question.,Is she your friend?
25249,A1,social,4.600,5,4,5,,0,Very common interpersonal sentence.,She understands me.
21968,A1,social,4.600,5,4,5,,0,Common and easy to reuse.,I have many friends.
22048,A1,social,4.600,5,4,5,,0,Natural and frequently useful.,Please stop talking.
22739,A1,social,4.600,5,4,5,,0,Very natural and broadly useful.,Somebody is calling.
22748,A1,social,4.600,5,4,5,,0,"Simple, natural, and more general than other play variants",Let’s play together.
25853,A1,social,4.600,5,4,5,,0,Common social request with good reuse.,Introduce me to her.
26787,A1,social,4.600,5,4,5,,0,"Natural, common response","No, I don't like it."
26923,A1,social,4.600,5,4,5,,0,"Common, natural expression with broad reuse.",We want to have fun.
23211,A1,social,4.600,5,4,5,,0,Useful classroom prompt; translates cleanly,Describe your friend.
23264,A1,social,4.600,5,4,5,,0,Concise and broadly useful,The reason is simple.
24339,A1,social,4.600,5,4,5,,0,Natural and broadly reusable.,The soup tastes good.
25147,A1,social,4.600,5,4,5,,0,"Natural, common, and useful.",Let's visit the park.
25724,A1,social,4.600,5,4,5,,0,Common and broadly useful,She loves her family.
21622,A1,social,4.600,5,4,5,,0,Natural and broadly useful.,Let's go to the beach.
23266,A1,social,4.600,5,4,5,,0,Natural present-progressive sentence.,Their cat is sleeping.
23838,A1,social,4.600,5,4,5,,0,Common travel/daily-life phrase.,I like the restaurant.
26856,A1,social,4.600,5,4,5,,0,Common self-introduction pattern.,My first name is Alex.
21539,A1,social,4.600,5,4,5,,0,Natural and useful for preferences/compatibility.,We have similar tastes.
22825,A1,social,4.600,5,4,5,,0,"Simple, concrete, useful transfer sentence.",She gave me her pencil.
24608,A1,social,4.600,5,4,5,,0,Useful location-based meetup phrase.,Meet me at the station.
24828,A1,social,4.600,5,4,5,,0,Natural and useful,She called twice today.
26975,A1,social,4.600,5,4,5,,0,Basic personal question with broad usefulness.,Do you have a daughter?
26553,A1,social,4.600,5,4,5,,0,Natural habitual statement with good reuse.,They often visit family.
25852,A1,social,4.600,5,4,5,,0,Common classroom/social phrase,Can you introduce yourself?
12478,A1,social,4.600,5,4,5,,0,Natural way to express age,Her daughter is six years old.
25721,A1,social,5.000,5,5,5,,0,Core high-frequency sentence.,I love you.
26925,A1,social,5.000,5,5,5,,0,"Very common, natural, and easy to translate.",I miss you.
23420,A1,social,5.000,5,5,5,,0,"Very common, clear ownership phrase.",This is mine.
24154,A1,social,5.000,5,5,5,,0,Very common question with broad usefulness.,Do you agree?
24996,A1,social,5.000,5,5,5,,0,"Very common, versatile phrase.",Stay with me.
25359,A1,social,5.000,5,5,5,,0,Essential beginner phrase.,I don't know.
21722,A1,social,5.000,5,5,5,,0,Very common service/conversation phrase,Anything else?
23445,A1,social,5.000,5,5,5,,0,Very common polite refusal,"No, thank you."
24157,A1,social,5.000,5,5,5,,0,Very common and portable.,I don't agree.
25013,A1,social,5.000,5,5,5,,0,"Short, very common, highly reusable.",Is that yours?
23514,A1,social,5.000,5,5,5,,0,Very common introduction/description sentence,He is my friend.
26706,A1,social,5.000,5,5,5,,0,Very common and highly reusable,Can you call me?
26741,A1,social,5.000,5,5,5,,0,Very common and broadly useful,Can you hear me?
22108,A1,social,5.000,5,5,5,,0,Extremely common and useful,What do you mean?
24153,A1,social,5.000,5,5,5,,0,"Very common, broadly useful phrase",I agree with you.
22352,A1,social,5.000,5,5,5,,0,Very common and broadly reusable,Let's meet tomorrow.
23274,A1,social,5.000,5,5,5,,0,Very common and useful.,I know what you mean.
9465,A1,social,5.000,5,5,5,,0,Excellent everyday hospitality phrase.,Welcome! Please come in.
25242,A1,social,5.000,5,5,5,,0,Very natural and broadly useful,Call me when you finish.
26866,A1,social,5.000,5,5,5,,0,Very common and useful prediction phrase.,She probably won't come.
25807,A1,culture,3.800,5,2,5,,1,Natural but low practical reuse.,Art is fun.
25978,A1,culture,3.800,5,2,5,,1,Natural but trivial possession padding.,I have a book.
24980,A1,culture,3.800,5,2,5,,1,Natural but limited real-life reuse.,The lion roars.
24372,A1,culture,3.800,5,2,5,,1,Specific object-color preference is low-value padding,I like red cars.
24475,A1,culture,3.800,5,2,5,,1,"Templated color statement, low reuse",The ball is red.
22930,A1,culture,3.800,5,2,5,,1,Natural but trivial generic statement,Apples are tasty.
23922,A1,culture,3.800,5,2,5,,1,Natural but trivial noun-color variant.,I like blue cars.
23928,A1,culture,3.800,5,2,5,,1,Clear but trivial fact with little reuse,Grapes are purple.
25723,A1,culture,3.800,5,2,5,,1,"Natural but generic aphorism, low learner reuse.",Love is wonderful.
26440,A1,culture,3.800,5,2,5,,1,Natural but generic opinion with low reuse.,Festivals are fun.
23835,A1,culture,3.800,5,2,5,,1,Natural but low-value identification.,This is a painting.
24547,A1,culture,3.800,5,2,5,,1,Natural but low-value factual sentence.,Potatoes are tasty.
26645,A1,culture,3.800,5,2,5,,1,Natural but limited real-life reuse,I believe in magic.
14991,A1,culture,3.800,5,2,5,,1,Templated object-color sentence,The basket is brown.
19878,A1,culture,3.800,5,2,5,,1,"Natural, but narrow and low-reuse.",This puppy is young.
23920,A1,culture,3.800,5,2,5,,1,Tautological sentence with low communicative value,Writers write books.
4029,A1,culture,3.800,5,2,5,,1,Natural but too specific and low-frequency vocabulary,I bought a jazz album.
21534,A1,culture,3.800,5,2,5,,1,Natural but low-value inventory-style description.,Those hats are similar.
22117,A1,culture,3.800,5,2,5,,1,"Natural, but too specific and low utility.",What a nice photograph!
24086,A1,culture,3.800,5,2,5,,1,"Natural, but niche performance-specific action sentence.",The dancer spins around.
25094,A1,culture,3.800,5,2,5,,1,Grammatical but niche and low reuse,The actress is on stage.
1990,A1,culture,3.800,5,2,5,,1,"Natural but niche, low-frequency scenario",I saw a ghost last night.
10464,A1,culture,3.800,5,2,5,,1,Natural but narrow fact about someone else.,My neighbor is a teenager.
22065,A1,culture,3.800,5,2,5,,1,Natural but low-value animal fact sentence.,The elephant walks slowly.
25098,A1,culture,3.800,5,2,5,,1,Natural but niche and low-utility,Watch the actress perform.
16308,A1,culture,3.800,5,2,5,,1,Very specific event vocabulary for A1.,I'm going to a jazz concert tonight.
22691,A1,culture,3.800,5,2,5,,0,Natural but somewhat low-frequency description,Her eyes are grey.
24938,A1,culture,3.800,4,3,5,,0,"Common hobby statement, short and transferable",I like writing.
23203,A1,culture,3.800,4,3,5,,0,Natural and clear; moderate reuse.,They make music.
22441,A1,culture,3.800,4,3,5,,0,"Natural and common, though generic.",This is the best.
22926,A1,culture,3.800,4,3,5,,0,Natural educational phrase; somewhat narrow.,We learn to spell.
26387,A1,culture,3.800,4,3,5,,0,Natural personal-preference statement with decent reuse,Books interest me.
22684,A1,culture,3.800,4,3,5,,0,"Natural enough, though a bit formulaic.",Let's enjoy dinner.
24860,A1,culture,3.800,4,3,5,,0,Clear contrast structure; somewhat useful.,We go but they stay.
26543,A1,culture,3.800,4,3,5,,0,Natural request for more information.,Tell me the details.
24397,A1,culture,3.800,4,3,5,,0,Natural simple statement with decent reuse.,This song is popular.
25604,A1,culture,3.800,4,3,5,,0,Natural everyday instruction with clear meaning,Don't laugh too loud.
22323,A1,culture,3.800,4,3,5,,0,"Natural and clear, though one of many similar 'Let's go' lines",Let's go to the cinema.
25835,A1,culture,3.800,4,3,5,,0,Natural enough though slightly wordy,I am a player on the team.
23747,A1,culture,3.800,4,3,5,,0,"Simple, clear family activity sentence.",My grandparents tell stories.
26501,A1,culture,4.000,5,3,4,,0,Simple and common description,She is pretty.
25641,A1,culture,4.000,4,4,4,,0,Useful for travel and everyday conversation,I like local food.
25952,A1,culture,4.000,5,3,4,,0,Common preference sentence,She likes football.
13036,A1,culture,4.000,5,3,4,,0,Plausible real-life sentence; alcohol term is fine.,He ordered a cold beer.
24294,A1,culture,4.000,5,3,4,,0,Natural and clear; slightly culture/term sensitive,The girl has blonde hair.
5250,A1,culture,4.000,5,3,4,,0,Natural preference statement; minor US/UK spelling issue,Yellow is my favourite colour.
26582,A1,culture,4.100,5,4,5,26529,1,Close wake-up imperative variant,Wake up early.
26321,A1,culture,4.100,5,4,5,26260,1,Near-duplicate with music-listening sentence in batch,He likes music.
22039,A1,culture,4.100,5,4,5,23559,1,"Useful, but one of many trivial weekday variants.",Today is Friday.
25533,A1,culture,4.100,5,4,5,22675,1,Near-duplicate instrument pattern.,I play the piano.
22783,A1,culture,4.100,5,4,5,22230,1,Natural but near-duplicate of broader movie preference,I like old movies.
25951,A1,culture,4.100,5,4,5,23398,1,"Natural, but duplicate with broader 'watch sport' pattern.",We watch football.
24748,A1,culture,4.100,5,4,5,22039,1,"Useful, but one of many trivial weekday variants.",Today is Wednesday.
22193,A1,culture,4.100,5,4,5,25125,1,"Good, but one hobby-like question is enough here",Do you like dancing?
22880,A1,culture,4.100,5,4,5,26567,1,Natural but templated duplicate of ownership item.,Is that your jacket?
25117,A1,culture,4.100,5,4,5,25121,1,Good phrase but near-duplicate of more general 'We have a party.',We have a party tonight.
21704,A1,culture,4.100,5,4,5,23885,0,Natural and broadly useful.,I like this dress.
25106,A1,culture,4.100,5,4,5,25105,0,Natural everyday evaluation sentence.,That joke is funny.
26081,A1,culture,4.100,5,4,5,23229,0,"Natural, useful mood statement.",She feels happy today.
26467,A1,culture,4.100,5,4,5,23506,0,"Natural, common restaurant/home phrase",Is this food delicious?
25806,A1,culture,4.200,5,3,5,,0,"Simple, natural preference with fair reuse.",I like art.
21735,A1,culture,4.200,5,3,5,,0,"Simple, natural preference statement.",I love snow.
25199,A1,culture,4.200,5,3,5,,0,"Very simple, natural identification sentence.",This is wine.
25869,A1,culture,4.200,5,3,5,,0,"Natural ability question, moderate usefulness",Can you draw?
25870,A1,culture,4.200,5,3,5,,0,"Simple, natural classroom or home command",Draw a house.
26511,A1,culture,4.200,5,3,5,,0,"Simple and natural, though somewhat generic",He is famous.
21619,A1,culture,4.200,5,3,5,,0,Natural and broadly understandable.,I like autumn.
22844,A1,culture,4.200,5,3,5,,0,Natural and straightforward.,I like tennis.
24932,A1,culture,4.200,5,3,5,,0,"Natural fixed expression, moderately useful.",Life is short.
25256,A1,culture,4.200,5,3,5,,0,"Natural abstract preference, somewhat reusable",I like design.
22040,A1,culture,4.200,5,3,5,,0,Natural recurring-time preference sentence,I like Fridays.
22191,A1,culture,4.200,5,3,5,,0,Natural simple action sentence.,She is dancing.
22192,A1,culture,4.200,5,3,5,,0,Natural simple preference statement,Dancing is fun.
22929,A1,culture,4.200,5,3,5,,0,"Simple, clear beginner sentence.",I eat an apple.
23793,A1,culture,4.200,5,3,5,,0,"Natural, compact skill statement.",She sings well.
25167,A1,culture,4.200,5,3,5,,0,Simple and natural command,Draw a picture.
23892,A1,culture,4.200,5,3,5,,0,"Natural, common beverage invitation.",Let's drink tea.
24084,A1,culture,4.200,5,3,5,,0,Natural occupation/identity sentence.,She is a dancer.
25981,A1,culture,4.200,5,3,5,,0,Simple preference sentence,She likes books.
26423,A1,culture,4.200,5,3,5,,0,Natural and broadly applicable.,I like the show.
21671,A1,culture,4.200,5,3,5,,0,Natural basic past-tense sentence,She met an actor.
23388,A1,culture,4.200,5,3,5,,0,Natural common exclamation.,What a cute baby!
25893,A1,culture,4.200,5,3,5,,0,"Simple, natural social-action phrase.",We play together.
26139,A1,culture,4.200,5,3,5,,0,"Natural and clear, moderately useful.",I know it's true.
26633,A1,culture,4.200,5,3,5,,0,"Natural simple phrase, somewhat situational.",I hold your hand.
21957,A1,culture,4.200,5,3,5,,0,Natural and reasonably reusable.,I like this photo.
22189,A1,culture,4.200,5,3,5,,0,Natural hobby statement,She loves dancing.
22689,A1,culture,4.200,5,3,5,,0,Simple clothing-description question.,Is your coat grey?
22961,A1,culture,4.200,5,3,5,,0,Natural basic possession phrase,I have a new book.
23687,A1,culture,4.200,5,3,5,,0,Natural though somewhat narrower topic,I like modern art.
23981,A1,culture,4.200,5,3,5,,0,"Natural opinion sentence, reusable pattern.",That film is good.
24858,A1,culture,4.200,5,3,5,,0,Natural simple contrast pattern,It's big but slow.
24919,A1,culture,4.200,5,3,5,,0,"Natural instruction, especially in class or meetings",Discuss the topic.
26549,A1,culture,4.200,5,3,5,,0,"Natural simple habit statement, though a bit generic.",I often eat pizza.
23507,A1,culture,4.200,4,4,5,,0,Common simple opinion statement.,That movie was bad.
23801,A1,culture,4.200,5,3,5,,0,Natural and broadly usable.,I like the concert.
24704,A1,culture,4.200,5,3,5,,0,Natural and easy to translate.,I love outer space.
24947,A1,culture,4.200,5,3,5,,0,Common factual sentence for beginners.,The world is round.
25293,A1,culture,4.200,5,3,5,,0,Natural activity phrase; decent beginner value.,We listen to songs.
26622,A1,culture,4.200,5,3,5,,0,"Natural and clean, if somewhat specific.",I go to the museum.
21707,A1,culture,4.200,5,3,5,,0,Natural basic description with some reuse value.,The dress is pretty.
21793,A1,culture,4.200,5,3,5,,0,Natural praise; somewhat specific but reusable.,The singer is great!
22769,A1,culture,4.200,5,3,5,,0,Natural opinion sentence with reusable pattern.,That book is boring!
23149,A1,culture,4.200,5,3,5,,0,Simple and natural ongoing-action sentence,The band is playing.
23836,A1,culture,4.200,5,3,5,,0,Clear museum/art-context phrase.,We see the painting.
24284,A1,culture,4.200,5,3,5,,0,Natural simple personal statement,Reading is my hobby.
24400,A1,culture,4.200,5,3,5,,0,Natural and easy to translate,That's very popular!
25872,A1,culture,4.200,5,3,5,,0,"Natural and simple, though somewhat specific.",Let's draw together.
26647,A1,culture,4.200,5,3,5,,0,"Common encouragement, slightly slogan-like but natural",Believe in yourself!
25113,A1,culture,4.200,5,3,5,,0,"Natural and clear, moderate usefulness.",Let's dance together.
25823,A1,culture,4.200,5,3,5,,0,Natural simple descriptive sentence.,The sky is beautiful.
21734,A1,culture,4.200,5,3,5,,0,"Natural, common seasonal activity phrase.",Let's build a snowman.
22299,A1,culture,4.200,5,3,5,,0,Natural basic sentence; moderate usefulness.,We have the same book.
22303,A1,culture,4.200,5,3,5,,0,Clear and useful for comparison,That's the same color.
22731,A1,culture,4.200,5,3,5,,0,Natural possession/source phrase.,This gift is from mom.
25099,A1,culture,4.200,5,3,5,,0,Natural but somewhat niche noun choice,The actress is famous.
25142,A1,culture,4.200,5,3,5,,0,Natural basic fact sentence,The radio plays music.
25827,A1,culture,4.200,5,3,5,,0,Natural exclamation with decent reuse.,What a beautiful view!
26407,A1,culture,4.200,5,3,5,,0,"Natural and clear, with decent reuse.",We watch people dance.
26550,A1,culture,4.200,5,3,5,,0,Natural but generic habitual statement.,She often reads books.
23804,A1,culture,4.200,5,3,5,,0,Natural but somewhat specific scenario.,She sings at a concert.
25824,A1,culture,4.200,5,3,5,,0,Natural descriptive phrase; moderately useful.,She has beautiful hair.
25216,A1,culture,4.200,4,4,5,,0,Useful timing statement in daily life.,The movie finishes soon.
26468,A1,culture,4.200,5,3,5,,0,Natural and clear descriptive reaction.,That fruit is delicious!
16322,A1,culture,4.200,5,3,5,,0,"Natural reaction, moderately useful.",That concert was amazing!
19150,A1,culture,4.200,5,3,5,,0,Clear body-description phrase.,He has a scar on his knee.
21790,A1,culture,4.200,5,3,5,,0,"Natural and clear, if somewhat specific",She is my favorite singer.
22878,A1,culture,4.200,5,3,5,,0,Natural clothing description.,My jacket has big pockets.
9285,A1,culture,4.200,5,3,5,,0,Natural classroom or family context.,Please show me your drawing.
24401,A1,culture,4.200,5,3,5,,0,"Natural fact sentence, though not highly reusable.",Soccer is popular worldwide.
13868,A1,culture,4.200,5,3,5,,0,Natural and concrete past-tense example.,I drew a picture of a dolphin.
14887,A1,culture,4.200,5,3,5,,0,Natural in classroom or learning settings,Can you describe this picture?
22623,A1,culture,4.200,5,3,5,,0,"Natural causal sentence, though simple.",She smiles because she's happy.
17027,A1,culture,4.200,5,3,5,,0,Clear hobby statement,I enjoy listening to jazz music.
1073,A1,culture,4.200,5,3,5,,0,Natural and reusable in home/decoration contexts,Can you pick a color for the room?
19626,A1,culture,4.200,5,3,5,,0,Natural simple past sentence with clear roles.,The student smiled at her teacher.
20555,A1,culture,4.200,5,3,5,,0,Natural sentence; somewhat specific but usable,Half the tickets are already sold!
4456,A1,culture,4.200,5,3,5,,0,"Natural and clear, though somewhat specific to sports.",I hope my team wins the tournament.
